Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
213,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,OFF-LA-10004544,2368,2,2,888
214,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,FUR-BO-10004695,45245,5,5,-244323
215,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,TEC-PH-10002844,62982,3,4,-146958
216,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,TEC-MA-10000864,1188,9,7,-9504
217,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,TEC-AC-10000109,89584,2,2,44792
218,CA-2022-130162,28-10-2022,01-11-2022,Standard Class,JH-15910,Consumer,90032,OFF-ST-10001328,9306,6,0,260568
219,CA-2022-130162,28-10-2022,01-11-2022,Standard Class,JH-15910,Consumer,90032,TEC-PH-10002563,302376,3,2,226782
220,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-FA-10000585,5584,2,2,18148
221,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-PA-10004000,22704,6,2,82302
222,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-BI-10002852,19776,4,7,-138432
223,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,FUR-FU-10000087,72704,4,2,190848
224,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,TEC-MA-10001148,479988,4,7,-3839904
225,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-AR-10001958,27168,2,2,27168
226,CA-2021-163055,09-08-2021,16-08-2021,Standard Class,DS-13180,Corporate,48227,OFF-AR-10001026,22,1,0,968
227,CA-2021-163055,09-08-2021,16-08-2021,Standard Class,DS-13180,Corporate,48227,FUR-TA-10003748,62245,5,0,136939
228,CA-2021-163055,09-08-2021,16-08-2021,Standard Class,DS-13180,Corporate,48227,OFF-ST-10002485,2198,1,0,2198
229,US-2021-145436,28-02-2021,04-03-2021,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004860,161568,2,2,-282744
230,US-2021-145436,28-02-2021,04-03-2021,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004477,389696,8,2,438408
231,US-2020-156216,13-09-2020,17-09-2020,Standard Class,EA-14035,Corporate,28205,OFF-BI-10001679,18648,7,7,-12432
232,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,FUR-TA-10001705,23386,2,45,-102048
233,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,FUR-TA-10003473,6206145,3,45,-2482458
234,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,OFF-BI-10001679,5328,2,7,-3552
235,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,FUR-FU-10004017,258072,3,2,0
236,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,TEC-AC-10003832,617976,3,2,-77247
237,CA-2023-160514,12-11-2023,16-11-2023,Standard Class,DB-13120,Corporate,95051,OFF-PA-10002479,1056,2,0,4752
238,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,OFF-PA-10003349,2592,5,2,9396
239,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10000576,41968,5,6,-356728
240,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10004351,11688,3,6,-46752
241,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,TEC-PH-10000011,31984,2,2,111944
242,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-TA-10002607,177225,5,5,-120513
243,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10002505,4044,3,6,-28308
244,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,OFF-AR-10004685,7408,2,2,12038
245,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,FUR-CH-10004063,200186,7,0,5805394
246,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-ST-10002276,16672,2,0,4168
247,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-PA-10004082,4788,6,0,2394
248,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-AP-10002945,150325,5,0,4960725
249,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-PA-10000061,2592,4,0,124416
250,CA-2022-154739,10-12-2022,15-12-2022,Second Class,LH-17155,Consumer,94109,FUR-CH-10002965,321568,2,2,281372
251,CA-2022-145625,11-09-2022,17-09-2022,Standard Class,KC-16540,Consumer,92037,OFF-PA-10004569,761,1,0,35767
252,CA-2022-145625,11-09-2022,17-09-2022,Standard Class,KC-16540,Consumer,92037,TEC-AC-10003832,334737,13,0,6360003
253,CA-2022-146941,10-12-2022,13-12-2022,First Class,DL-13315,Consumer,10024,OFF-ST-10001228,8058,6,0,225624
254,CA-2022-146941,10-12-2022,13-12-2022,First Class,DL-13315,Consumer,10024,OFF-EN-10003296,36192,4,0,162864
255,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,FUR-FU-10002505,12132,9,6,-84924
256,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82368,2,2,-195624
257,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,OFF-ST-10001590,5392,5,2,4044
258,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,TEC-PH-10001580,647904,6,2,566916
259,CA-2023-163139,01-12-2023,03-12-2023,Second Class,CC-12670,Consumer,10009,TEC-AC-10000290,2037,3,0,69258
260,CA-2023-163139,01-12-2023,03-12-2023,Second Class,CC-12670,Consumer,10009,OFF-ST-10002790,22155,3,0,66465
261,CA-2023-163139,01-12-2023,03-12-2023,Second Class,CC-12670,Consumer,10009,OFF-BI-10003460,1752,5,2,6132
262,US-2023-155299,08-06-2023,12-06-2023,Standard Class,Dl-13600,Corporate,77506,OFF-AP-10002203,1624,2,8,-4466
263,US-2020-106992,19-09-2020,21-09-2020,Second Class,SB-20290,Corporate,77036,TEC-MA-10000822,3059982,3,4,-509997
264,US-2020-106992,19-09-2020,21-09-2020,Second Class,SB-20290,Corporate,77036,TEC-MA-10003353,2519958,7,4,-2519958
265,CA-2022-125318,06-06-2022,13-06-2022,Standard Class,RC-19825,Consumer,60610,TEC-PH-10001433,328224,4,2,287196
266,CA-2021-155040,10-11-2021,15-11-2021,Standard Class,AH-10210,Consumer,94513,TEC-AC-10004469,799,2,0,35156
267,CA-2023-136826,16-06-2023,20-06-2023,Standard Class,CB-12535,Corporate,27514,OFF-AR-10003602,14016,3,2,47304
268,CA-2022-111010,22-01-2022,28-01-2022,Standard Class,PG-18895,Consumer,7960,OFF-FA-10003472,756,6,0,3024
269,US-2023-145366,09-12-2023,13-12-2023,Standard Class,CA-12310,Corporate,45231,OFF-ST-10004180,37208,1,2,-74416
270,US-2023-145366,09-12-2023,13-12-2023,Standard Class,CA-12310,Corporate,45231,OFF-EN-10004386,57576,3,2,21591
271,CA-2023-163979,28-12-2023,02-01-2024,Second Class,KH-16690,Corporate,94110,OFF-ST-10003208,72584,4,0,2104936
272,CA-2021-155334,30-07-2021,31-07-2021,First Class,HA-14920,Consumer,94109,TEC-AC-10003628,20993,7,0,923692
273,CA-2021-155334,30-07-2021,31-07-2021,First Class,HA-14920,Consumer,94109,FUR-FU-10003274,528,3,0,23232
274,CA-2021-155334,30-07-2021,31-07-2021,First Class,HA-14920,Consumer,94109,OFF-BI-10002557,1092,3,2,4095
275,CA-2023-118136,16-09-2023,17-09-2023,First Class,BB-10990,Corporate,90301,OFF-PA-10002615,882,2,0,40572
276,CA-2023-118136,16-09-2023,17-09-2023,First Class,BB-10990,Corporate,90301,OFF-AR-10001427,598,1,0,15548
277,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-PA-10000673,11648,2,2,40768
278,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-PA-10004470,18176,4,2,59072
279,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-ST-10000876,59712,6,2,59712
280,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-LA-10002043,2484,3,2,8694
281,US-2021-161991,26-09-2021,28-09-2021,Second Class,SC-20725,Consumer,77070,OFF-BI-10004967,208,5,8,-3432
282,US-2021-161991,26-09-2021,28-09-2021,Second Class,SC-20725,Consumer,77070,TEC-PH-10001760,11144,7,2,37611
283,CA-2021-130890,02-11-2021,06-11-2021,Standard Class,JO-15280,Consumer,90004,FUR-TA-10002903,103884,5,2,51942
284,CA-2021-130883,26-09-2021,02-10-2021,Standard Class,TB-21520,Consumer,97206,OFF-PA-10000474,14176,5,2,47844
285,CA-2021-130883,26-09-2021,02-10-2021,Standard Class,TB-21520,Consumer,97206,TEC-AC-10001956,2398,5,2,4796
286,CA-2021-130883,26-09-2021,02-10-2021,Standard Class,TB-21520,Consumer,97206,OFF-PA-10004100,31104,6,2,108864
287,CA-2022-112697,18-12-2022,20-12-2022,Second Class,AH-10195,Corporate,33319,OFF-BI-10000778,254058,7,7,-169372
288,CA-2022-112697,18-12-2022,20-12-2022,Second Class,AH-10195,Corporate,33319,OFF-AP-10002684,194528,2,2,24316
289,CA-2022-112697,18-12-2022,20-12-2022,Second Class,AH-10195,Corporate,33319,OFF-SU-10000646,96148,5,2,-2043145
290,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,OFF-FA-10002983,19096,7,2,66836
291,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,OFF-LA-10004689,18496,8,2,62424
292,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,TEC-AC-10002001,255984,2,2,543966
293,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,FUR-BO-10004709,8697,3,5,-487032
294,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,FUR-FU-10004091,300416,8,2,788592
295,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,FUR-CH-10001891,230352,3,2,201558
296,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,FUR-FU-10002918,218352,3,2,-245646
297,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,OFF-BI-10004593,786,5,7,-6288
298,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,OFF-FA-10004854,27552,3,2,92988
299,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-PA-10002105,324,5,0,15552
300,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-ST-10002756,108248,8,0,108248
301,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-PA-10004243,5691,3,0,273168
302,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,FUR-FU-10001861,776,4,0,38024
303,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-BI-10002706,1428,1,0,65688
304,US-2023-152380,19-11-2023,23-11-2023,Standard Class,JH-15910,Consumer,60623,FUR-TA-10002533,219075,3,5,-131445
305,CA-2021-144253,04-05-2021,09-05-2021,Second Class,AS-10225,Corporate,10024,FUR-FU-10002671,268,2,0,12864
306,CA-2020-130960,30-12-2020,04-01-2021,Standard Class,KB-16600,Corporate,48180,OFF-AR-10003651,984,3,0,28536
307,CA-2020-111003,01-06-2020,06-06-2020,Standard Class,CR-12625,Home Office,8701,OFF-BI-10001072,4548,3,0,209208
308,CA-2020-111003,01-06-2020,06-06-2020,Standard Class,CR-12625,Home Office,8701,OFF-AR-10002135,2892,6,0,83868
309,CA-2023-126774,15-04-2023,17-04-2023,First Class,SH-20395,Consumer,22204,OFF-AR-10002804,489,1,0,20049
310,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,FUR-FU-10001918,15136,4,2,35948
311,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,FUR-CH-10004086,466768,2,2,525114
312,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,FUR-FU-10001756,15232,1,2,17136
313,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,OFF-LA-10000634,6264,3,2,20358
314,CA-2020-120887,27-09-2020,03-10-2020,Standard Class,TS-21205,Corporate,7601,FUR-FU-10001588,8754,3,0,376422
315,CA-2020-167850,09-08-2020,16-08-2020,Standard Class,AG-10525,Corporate,33710,TEC-PH-10002398,178384,2,2,22298
316,CA-2020-167850,09-08-2020,16-08-2020,Standard Class,AG-10525,Corporate,33710,OFF-PA-10001937,15552,3,2,54432
317,CA-2020-164259,28-12-2020,30-12-2020,First Class,SP-20860,Corporate,19143,OFF-AR-10003373,99136,4,2,86744
318,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,FUR-CH-10002602,135882,1,1,241568
319,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,TEC-MA-10002927,399198,2,0,199599
320,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,TEC-PH-10004093,27594,6,0,800226
321,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,TEC-AC-10000892,360,4,0,1296
322,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,OFF-ST-10002974,4357,1,0,13071
323,CA-2020-156601,19-09-2020,24-09-2020,Standard Class,FA-14230,Corporate,90805,OFF-FA-10000624,716,2,0,358
324,CA-2022-162138,23-04-2022,27-04-2022,Standard Class,GK-14620,Corporate,92345,OFF-BI-10004593,25152,6,2,81744
325,CA-2022-162138,23-04-2022,27-04-2022,Standard Class,GK-14620,Corporate,92345,TEC-AC-10001908,9999,1,0,349965
326,CA-2023-153339,03-11-2023,05-11-2023,Second Class,DJ-13510,Corporate,37130,FUR-FU-10001967,15992,1,2,9995
327,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,TEC-PH-10003645,290898,3,4,-678762
328,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,OFF-ST-10000675,54224,2,2,3389
329,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,FUR-CH-10003312,786744,4,3,-2585016
330,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,OFF-LA-10001074,10024,10,2,33831
331,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,OFF-BI-10001524,37764,6,7,-276936
332,US-2022-150147,25-04-2022,29-04-2022,Second Class,JL-15850,Consumer,19134,TEC-PH-10004614,828,2,4,-207
333,US-2022-150147,25-04-2022,29-04-2022,Second Class,JL-15850,Consumer,19134,OFF-BI-10001153,20724,2,7,-13816
334,US-2022-150147,25-04-2022,29-04-2022,Second Class,JL-15850,Consumer,19134,OFF-BI-10001982,4896,3,7,-34272
335,CA-2021-137946,01-09-2021,04-09-2021,Second Class,DB-13615,Consumer,90045,OFF-BI-10001922,4752,1,2,16038
336,CA-2021-137946,01-09-2021,04-09-2021,Second Class,DB-13615,Consumer,90045,TEC-CO-10001449,959984,2,2,3359944
337,CA-2021-137946,01-09-2021,04-09-2021,Second Class,DB-13615,Consumer,90045,OFF-BI-10004140,14368,4,2,449
338,CA-2020-129924,12-07-2020,17-07-2020,Standard Class,AC-10420,Corporate,94122,OFF-BI-10003314,7712,2,2,27956
339,CA-2020-129924,12-07-2020,17-07-2020,Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698352,3,2,-174588
340,CA-2021-128167,22-06-2021,26-06-2021,Second Class,KL-16645,Consumer,84041,OFF-FA-10000490,496,4,0,23312
341,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,OFF-AR-10000122,17856,4,2,1116
342,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,OFF-BI-10003656,50997,10,7,-407976
343,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,OFF-FA-10002780,30992,13,2,100724
344,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,TEC-PH-10000702,71928,12,4,83916
345,US-2021-120712,20-12-2021,24-12-2021,Standard Class,CS-12130,Consumer,78745,OFF-ST-10000107,888,4,2,-222
346,CA-2023-169901,15-06-2023,19-06-2023,Standard Class,CC-12550,Consumer,94122,TEC-PH-10002293,47976,3,2,47976
347,CA-2023-134306,08-07-2023,12-07-2023,Standard Class,TD-20995,Consumer,1852,OFF-AR-10004027,756,3,0,30996
348,CA-2023-134306,08-07-2023,12-07-2023,Standard Class,TD-20995,Consumer,1852,OFF-PA-10000249,2456,2,0,115432
349,CA-2023-134306,08-07-2023,12-07-2023,Standard Class,TD-20995,Consumer,1852,OFF-AR-10001374,1296,2,0,41472
350,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,TEC-AC-10000290,679,1,0,23086
351,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,2456,2,0,115432
352,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-BI-10002160,3048,1,2,10668
353,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,4912,4,0,230864
354,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-BI-10004995,4355168,4,2,14154296
355,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,FUR-BO-10002268,388704,6,2,-48588
356,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,OFF-EN-10001137,826,2,0,37996
357,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,OFF-AR-10002399,1704,4,0,69864
358,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,OFF-PA-10002713,344,5,0,15824
359,CA-2022-130001,23-04-2022,28-04-2022,Standard Class,HK-14890,Corporate,28205,OFF-PA-10002666,3624,5,2,11325
360,CA-2023-155698,08-03-2023,11-03-2023,First Class,VB-21745,Corporate,31907,OFF-AP-10001124,64784,8,0,1684384
361,CA-2023-155698,08-03-2023,11-03-2023,First Class,VB-21745,Corporate,31907,OFF-LA-10001158,207,2,0,9936
362,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,OFF-LA-10001158,207,2,0,9936
363,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,FUR-CH-10000785,488646,3,1,868704
364,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,OFF-AR-10003732,556,2,0,14456
365,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,FUR-FU-10000023,4712,8,0,207328
366,CA-2020-123344,24-09-2020,29-09-2020,Standard Class,JD-16060,Consumer,94109,OFF-ST-10001713,21196,4,0,84784
367,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,OFF-BI-10002412,232,4,0,1044
368,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,OFF-SU-10001225,736,2,0,1472
369,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,OFF-ST-10002406,10479,7,0,293412
370,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,FUR-BO-10002545,104392,4,0,2714192
371,CA-2023-104745,29-05-2023,04-06-2023,Standard Class,GT-14755,Consumer,78550,OFF-PA-10002036,2592,5,2,9396
372,CA-2023-104745,29-05-2023,04-06-2023,Standard Class,GT-14755,Consumer,78550,OFF-ST-10002205,53424,3,2,46746
373,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,OFF-BI-10001982,816,5,7,-5712
374,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,TEC-AC-10003911,1023936,8,2,1791888
375,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,OFF-AR-10000658,924,1,2,924
376,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,TEC-AC-10002076,47904,10,2,-2994
377,US-2022-134656,28-09-2022,01-10-2022,First Class,MM-18280,Corporate,62301,OFF-PA-10003039,99136,4,2,3098
378,US-2023-134481,27-08-2023,01-09-2023,Standard Class,AR-10405,Corporate,2038,FUR-TA-10004915,1488424,7,3,-2976848
379,CA-2021-130792,28-04-2021,05-05-2021,Standard Class,RA-19915,Consumer,77095,OFF-AP-10000696,8652,3,8,-203322
380,CA-2021-130792,28-04-2021,05-05-2021,Standard Class,RA-19915,Consumer,77095,OFF-ST-10003327,23832,3,2,26811
381,CA-2021-130792,28-04-2021,05-05-2021,Standard Class,RA-19915,Consumer,77095,OFF-BI-10000309,12176,4,8,-188728
382,CA-2022-134775,28-10-2022,29-10-2022,First Class,AS-10285,Corporate,94109,OFF-PA-10004734,5096,7,0,2548
383,CA-2022-134775,28-10-2022,29-10-2022,First Class,AS-10285,Corporate,94109,OFF-BI-10002225,49536,3,2,173376
384,CA-2021-125395,26-06-2021,29-06-2021,Second Class,LA-16780,Corporate,48180,TEC-AC-10004708,419,2,0,8799
385,US-2021-168935,27-11-2021,02-12-2021,Standard Class,DO-13435,Consumer,33024,FUR-TA-10000617,3754575,3,45,-1570095
386,US-2021-168935,27-11-2021,02-12-2021,Standard Class,DO-13435,Consumer,33024,TEC-AC-10002335,83976,3,2,-10497
387,CA-2021-122756,03-12-2021,07-12-2021,Standard Class,DK-13225,Corporate,19140,TEC-MA-10001681,48234,4,7,-337638
388,CA-2021-122756,03-12-2021,07-12-2021,Standard Class,DK-13225,Corporate,19140,FUR-FU-10001935,296,1,2,777
389,CA-2020-115973,24-11-2020,26-11-2020,First Class,NG-18430,Consumer,45231,OFF-AR-10004757,2624,1,2,4264
390,CA-2023-101798,11-12-2023,15-12-2023,Standard Class,MV-18190,Consumer,10009,OFF-BI-10000050,2336,4,2,7884
391,CA-2023-101798,11-12-2023,15-12-2023,Standard Class,MV-18190,Consumer,10009,TEC-AC-10001998,3998,2,0,135932
392,US-2020-135972,21-09-2020,23-09-2020,Second Class,JG-15115,Consumer,98198,TEC-PH-10003012,246384,2,2,277182
393,US-2020-135972,21-09-2020,23-09-2020,Second Class,JG-15115,Consumer,98198,TEC-CO-10002313,179997,3,0,7019883
394,US-2020-134971,07-06-2020,10-06-2020,Second Class,BP-11095,Corporate,61604,OFF-BI-10003982,12462,3,8,-205623
395,CA-2023-102946,30-06-2023,05-07-2023,Standard Class,VP-21730,Home Office,89115,OFF-BI-10004492,75792,3,2,255798
396,CA-2023-165603,17-10-2023,19-10-2023,Second Class,SS-20140,Corporate,2886,OFF-ST-10000798,4996,2,0,94924
397,CA-2023-165603,17-10-2023,19-10-2023,Second Class,SS-20140,Corporate,2886,OFF-PA-10002552,1296,2,0,62208
398,CA-2021-122259,31-10-2021,04-11-2021,Standard Class,HP-14815,Home Office,49201,OFF-SU-10002573,7012,4,0,21036
399,CA-2022-108987,08-09-2022,10-09-2022,Second Class,AG-10675,Consumer,77036,OFF-ST-10001580,35952,3,2,35952
